Geneid,control Evs Tx_1,control Evs Tx_2,control Evs Tx_3,IL-10 Evs Tx_1,IL-10 Evs Tx_2,IL-10 Evs Tx_3
ENSMUSG00000097042,0,0,0,0,0,0
ENSMUSG00000004319,1218,1361,1322,1479,1350,1330
ENSMUSG00000008892,0,0,0,0,0,0
ENSMUSG00000045746,2,0,6,11,9,4
ENSMUSG00000031535,1,1,1,2,1,0
ENSMUSG00000052926,0,0,0,0,0,0
ENSMUSG00000111184,0,0,0,0,0,0
ENSMUSG00000031948,0,0,0,0,0,0
ENSMUSG00000033430,0,0,0,0,0,0
ENSMUSG00000092086,0,0,0,0,0,0
ENSMUSG00000065700,0,0,0,0,0,0
ENSMUSG00000110435,0,0,0,0,0,0
ENSMUSG00000098075,0,0,0,0,0,0
ENSMUSG00000031536,2,2,3,0,1,0
ENSMUSG00000005161,16,31,23,30,20,33
ENSMUSG00000052837,22,28,34,28,27,38
ENSMUSG00000031772,1,0,0,0,0,0
ENSMUSG00002076356,0,0,0,0,0,0
ENSMUSG00000110455,0,0,0,0,0,0
ENSMUSG00000110541,0,0,0,0,0,0
ENSMUSG00000077289,0,0,0,0,0,0
ENSMUSG00000088258,0,0,0,0,0,0
ENSMUSG00000078908,0,0,0,0,0,0
ENSMUSG00000033409,0,0,0,0,0,0
ENSMUSG00000110581,0,0,0,0,0,0
ENSMUSG00000110582,0,0,0,0,0,0
ENSMUSG00000053399,200,314,250,291,271,292
ENSMUSG00000052566,655,727,821,920,620,891
ENSMUSG00000031537,1713,1797,1894,2111,1956,2493
ENSMUSG00000085199,4,20,16,8,9,18
ENSMUSG00000031538,34,22,36,26,30,28
ENSMUSG00000031644,16,39,29,44,29,30
ENSMUSG00000046844,0,3,0,4,0,0
ENSMUSG00000084848,0,0,0,0,0,0
ENSMUSG00000110046,0,0,0,0,0,0
ENSMUSG00000109708,376,394,419,466,386,463
ENSMUSG00000109693,0,0,0,0,0,0
ENSMUSG00000080956,0,0,0,0,0,0
ENSMUSG00000086681,0,0,0,0,0,0
ENSMUSG00000008874,1,0,0,0,0,0
ENSMUSG00000031539,0,0,0,0,0,0
ENSMUSG00000054822,0,0,0,0,0,0
ENSMUSG00000089484,0,0,0,0,0,0
ENSMUSG00000052819,256,257,365,314,309,372
ENSMUSG00000052456,0,4,5,2,2,2
ENSMUSG00000041203,0,3,3,2,1,2
ENSMUSG00000031642,0,0,0,2,1,0
ENSMUSG00000099419,0,0,0,0,0,0
ENSMUSG00000056943,0,0,0,0,0,0
ENSMUSG00000109610,0,0,0,0,0,0
ENSMUSG00000031641,0,0,0,0,0,0
ENSMUSG00000004637,0,5,5,10,15,10
ENSMUSG00000090217,0,0,0,0,0,0
ENSMUSG00000089723,0,0,0,0,0,0
ENSMUSG00000089797,0,0,0,0,0,0
ENSMUSG00002076325,0,0,0,0,0,0
ENSMUSG00000110592,0,0,0,0,0,0
ENSMUSG00000065090,0,0,0,0,0,0
ENSMUSG00000055435,0,0,0,0,0,0
ENSMUSG00000086717,0,0,0,0,0,0
ENSMUSG00000110620,1,0,0,0,0,0
ENSMUSG00000110476,0,9,2,8,5,0
ENSMUSG00000110709,0,0,0,0,0,0
ENSMUSG00000110700,1,5,5,3,3,8
ENSMUSG00000034467,0,0,0,0,0,2
ENSMUSG00000031758,48,41,60,48,56,46
ENSMUSG00000074072,2,0,1,0,0,0
ENSMUSG00000014633,797,1174,824,1062,1275,1057
ENSMUSG00000031540,0,0,0,0,0,0
ENSMUSG00000109652,0,0,0,0,0,0
ENSMUSG00000109793,0,0,0,0,0,0
ENSMUSG00000031756,52,54,45,77,61,60
ENSMUSG00000031691,615,678,725,877,678,900
ENSMUSG00000077527,0,0,0,0,0,0
ENSMUSG00000047388,0,0,4,0,6,0
ENSMUSG00000031847,3,6,4,1,7,6
ENSMUSG00000034424,54,89,84,123,114,78
ENSMUSG00000008167,0,0,0,0,0,0
ENSMUSG00000099076,0,0,0,0,0,0
ENSMUSG00000095845,0,0,0,0,0,0
ENSMUSG00000060038,4,1,0,0,0,2
ENSMUSG00000034416,810,957,897,1022,1036,945
ENSMUSG00000085688,0,0,0,0,0,0
ENSMUSG00000058056,0,0,0,0,0,0
ENSMUSG00000110131,0,0,0,0,0,0
ENSMUSG00000086866,0,0,0,0,0,0
ENSMUSG00000109729,0,0,0,0,0,0
ENSMUSG00000005150,6,0,3,12,0,5
ENSMUSG00000059355,0,1,4,0,0,3
ENSMUSG00000005142,127,167,175,198,170,182
ENSMUSG00000074194,395,466,479,602,493,555
ENSMUSG00002076940,0,0,0,0,0,0
ENSMUSG00000110219,0,0,0,0,0,0
ENSMUSG00000110386,0,0,0,2,0,2
ENSMUSG00000110200,0,0,0,0,0,0
ENSMUSG00000037921,0,0,0,0,0,0
ENSMUSG00000062687,2,1,0,0,0,0
ENSMUSG00000051952,198,165,164,206,188,215
ENSMUSG00000031635,0,0,0,0,0,0
ENSMUSG00000110252,0,0,0,0,0,0
ENSMUSG00000109687,0,0,0,0,0,0
ENSMUSG00000109895,0,0,0,0,0,0
ENSMUSG00000109740,0,0,0,0,0,0
ENSMUSG00000109767,0,0,0,0,0,0
ENSMUSG00000109994,0,0,0,0,0,0
ENSMUSG00000110364,0,0,0,0,0,0
ENSMUSG00000089528,0,0,0,0,0,0
ENSMUSG00000034390,0,0,0,0,0,0
ENSMUSG00000031696,122,113,121,126,120,161
ENSMUSG00000099062,0,0,0,0,0,0
ENSMUSG00000098483,0,0,0,0,0,0
ENSMUSG00000034330,0,0,0,0,0,0
ENSMUSG00002075926,0,0,0,0,0,0
ENSMUSG00000034308,0,0,0,0,0,0
ENSMUSG00000110459,0,0,0,0,0,0
ENSMUSG00000031697,168,208,250,270,190,239
ENSMUSG00000088344,0,0,0,0,0,3
ENSMUSG00000110151,0,0,0,0,0,0
ENSMUSG00000031844,0,0,0,0,0,0
ENSMUSG00000110520,0,0,0,0,0,0
ENSMUSG00000110494,0,0,0,0,0,0
ENSMUSG00000031843,0,0,0,0,0,0
ENSMUSG00000074065,0,0,0,0,0,0
ENSMUSG00000065028,0,0,0,0,0,0
ENSMUSG00000054162,0,0,0,0,0,0
ENSMUSG00000109744,0,0,0,0,0,0
ENSMUSG00000110308,0,2,0,0,0,0
ENSMUSG00000088419,0,0,0,0,0,0
ENSMUSG00000109622,0,0,0,0,0,0
ENSMUSG00000110300,0,0,0,0,0,0
ENSMUSG00000110678,0,0,0,0,0,0
ENSMUSG00000109999,0,0,0,0,0,0
ENSMUSG00000109825,0,0,0,0,0,0
ENSMUSG00000031841,22,27,36,34,32,62
ENSMUSG00000110662,0,0,0,0,0,0
ENSMUSG00000119036,0,0,0,0,0,0
ENSMUSG00000110548,5,6,4,11,4,9
ENSMUSG00000110667,1,7,7,11,1,3
ENSMUSG00000087707,0,0,0,0,0,0
ENSMUSG00000031839,0,1,0,0,0,0
ENSMUSG00000110470,2,0,6,6,6,3
ENSMUSG00000031698,5,5,2,4,6,2
ENSMUSG00000074064,2,0,3,0,0,2
ENSMUSG00000053626,4,0,0,0,0,0
ENSMUSG00000084895,0,0,0,0,0,0
ENSMUSG00000109579,0,0,0,0,0,0
ENSMUSG00000076042,1,3,14,5,6,4
ENSMUSG00000036934,0,0,0,0,0,1
ENSMUSG00000109790,0,0,0,0,0,0
ENSMUSG00000103341,0,0,0,0,0,0
ENSMUSG00000037852,0,0,0,0,0,0
ENSMUSG00000110368,0,0,0,0,0,0
ENSMUSG00000074063,199,235,222,263,365,262
ENSMUSG00000031700,0,0,1,0,0,0
ENSMUSG00000031604,0,0,0,0,0,0
ENSMUSG00000031701,0,0,0,0,0,0
ENSMUSG00000110341,0,0,0,0,0,0
ENSMUSG00000109731,0,0,0,0,0,0
ENSMUSG00000031837,9,12,8,7,22,12
ENSMUSG00000034224,210,234,268,270,367,253
ENSMUSG00000031605,0,0,0,0,0,0
ENSMUSG00000109879,0,0,0,0,0,0
ENSMUSG00000109854,0,0,0,0,0,0
ENSMUSG00000109613,0,0,0,0,0,0
ENSMUSG00002075320,0,0,0,0,0,0
ENSMUSG00000110157,0,0,0,0,0,0
ENSMUSG00000110378,0,0,0,0,0,0
ENSMUSG00000036902,0,0,0,0,0,0
ENSMUSG00000098388,0,0,0,0,0,0
ENSMUSG00000031703,0,0,0,0,0,0
ENSMUSG00000031835,2,1,9,1,10,3
ENSMUSG00000025521,0,0,0,0,0,0
ENSMUSG00000071089,0,0,1,0,0,0
ENSMUSG00000053490,0,0,0,0,0,0
ENSMUSG00000109718,0,0,0,0,0,0
ENSMUSG00000110283,0,0,0,0,0,0
ENSMUSG00000110226,0,0,0,0,0,0
ENSMUSG00002074847,0,0,0,0,0,0
ENSMUSG00000036879,18,29,34,34,16,21
ENSMUSG00000090043,0,0,0,0,0,0
ENSMUSG00000098439,21,14,13,14,24,13
ENSMUSG00000088192,0,0,0,0,0,0
ENSMUSG00000065737,0,0,0,0,0,0
ENSMUSG00000036469,0,0,0,0,1,0
ENSMUSG00000064763,0,0,0,0,0,0
ENSMUSG00000083905,0,0,0,0,0,0
ENSMUSG00000065297,0,0,0,0,0,0
ENSMUSG00000119461,0,0,0,0,0,0
ENSMUSG00000086156,0,0,0,0,0,0
ENSMUSG00000085109,33,36,29,8,18,18
ENSMUSG00000025591,0,0,0,0,0,0
ENSMUSG00000110500,0,0,0,0,0,0
ENSMUSG00000025519,0,0,0,0,0,0
ENSMUSG00000085082,0,0,0,0,0,2
ENSMUSG00000044014,0,0,0,0,0,0
ENSMUSG00000036437,0,0,0,0,0,0
ENSMUSG00000110454,0,0,0,0,0,0
ENSMUSG00000110533,0,0,0,0,0,0
ENSMUSG00000014907,0,0,0,0,0,0
ENSMUSG00000110468,0,0,0,0,0,0
ENSMUSG00000077485,0,0,0,0,0,0
ENSMUSG00000110583,0,0,0,0,0,0
ENSMUSG00000110512,0,0,0,0,0,0
ENSMUSG00000080437,0,0,0,0,0,0
ENSMUSG00000089380,0,0,0,0,0,0
ENSMUSG00000110632,0,0,0,0,0,0
ENSMUSG00000074292,0,0,0,0,0,0
ENSMUSG00000025588,0,0,0,0,0,0
ENSMUSG00000051147,0,0,0,0,4,0
ENSMUSG00000030735,2,0,0,4,2,0
ENSMUSG00000056426,3,6,0,13,8,1
ENSMUSG00000110452,0,0,0,0,0,0
ENSMUSG00000104757,0,0,0,0,0,0
ENSMUSG00000030465,0,0,0,0,1,0
ENSMUSG00000087266,0,0,0,0,0,0
ENSMUSG00000077545,0,0,0,0,0,0
ENSMUSG00000053886,7,7,2,4,3,8
ENSMUSG00000110472,0,0,1,0,0,0
ENSMUSG00000110650,0,0,0,0,0,0
ENSMUSG00000036356,392,446,479,430,494,518
ENSMUSG00000085197,60,61,84,75,42,64
ENSMUSG00000087489,5,5,9,9,10,7
ENSMUSG00000085487,0,0,0,0,0,0
ENSMUSG00000088261,0,0,0,0,0,0
ENSMUSG00000066362,0,0,0,0,0,0
ENSMUSG00000110349,0,0,0,0,0,0
ENSMUSG00000098854,0,0,0,0,0,0
ENSMUSG00000098684,0,0,0,0,0,0
ENSMUSG00000099207,0,2,0,0,2,3
ENSMUSG00000098257,0,0,0,0,0,0
ENSMUSG00000098768,0,0,0,0,0,0
ENSMUSG00000098391,0,0,0,0,0,0
ENSMUSG00000069971,836,871,783,983,1293,913
ENSMUSG00002075434,0,0,4,0,1,0
ENSMUSG00000031864,0,2,0,0,0,0
ENSMUSG00000081745,1,0,0,0,0,0
ENSMUSG00000045333,30,43,42,28,28,22
ENSMUSG00000110719,0,0,0,0,0,0
ENSMUSG00000118626,0,0,0,0,0,0
ENSMUSG00000036810,0,0,0,0,0,0
ENSMUSG00000015568,0,0,0,0,0,0
ENSMUSG00000110449,0,0,0,0,0,0
ENSMUSG00000110594,0,0,0,0,0,0
ENSMUSG00000036330,2,0,0,0,0,0
ENSMUSG00000089995,0,0,0,0,0,0
ENSMUSG00000031657,0,0,0,0,0,0
ENSMUSG00000055968,0,0,0,0,0,0
ENSMUSG00000099080,0,0,0,0,0,0
ENSMUSG00000062704,0,0,0,0,0,0
ENSMUSG00000006273,54,55,69,95,72,95
ENSMUSG00000036306,109,113,126,155,116,162
ENSMUSG00000059897,93,74,99,108,72,95
ENSMUSG00000110538,0,0,0,0,0,0
ENSMUSG00000110657,0,0,0,0,0,0
ENSMUSG00000079038,100,99,124,161,128,125
ENSMUSG00000110514,5,0,0,0,0,0
ENSMUSG00000110444,1997,2185,2248,2483,2829,2477
ENSMUSG00000036779,0,0,0,0,0,0
ENSMUSG00000036246,28,33,29,47,50,24
ENSMUSG00000031861,2,9,2,5,7,9
ENSMUSG00000031659,0,0,0,0,0,0
ENSMUSG00000031860,239,261,263,285,264,284
ENSMUSG00000044006,1852,2223,2322,2436,1941,2542
ENSMUSG00000031660,0,0,0,0,0,0
ENSMUSG00000110280,0,0,0,0,0,0
ENSMUSG00000048967,383,492,521,648,503,677
ENSMUSG00000036199,12,24,6,6,12,17
ENSMUSG00000047654,0,0,0,0,0,0
ENSMUSG00000031661,0,0,0,0,0,0
ENSMUSG00000110187,0,0,0,0,0,0
ENSMUSG00000031662,0,0,0,0,0,0
ENSMUSG00000036180,6,4,11,5,3,9
ENSMUSG00000110545,11,17,10,14,9,13
ENSMUSG00000055994,0,0,0,0,0,0
ENSMUSG00000031858,83,84,91,97,109,117
ENSMUSG00000011306,31720,36044,33798,37433,38347,36577
ENSMUSG00000036151,5091,6114,5760,6457,6930,6434
ENSMUSG00000007594,109,79,107,117,150,141
ENSMUSG00000002341,3,18,11,11,17,9
ENSMUSG00000099042,0,0,0,0,2,0
ENSMUSG00000089114,0,0,0,2,1,2
ENSMUSG00000036120,450,535,535,637,859,553
ENSMUSG00000071078,0,0,0,1,5,3
ENSMUSG00000002345,3259,3652,3377,3347,3984,3898
ENSMUSG00000036712,0,0,0,0,0,0
ENSMUSG00000109970,0,0,0,0,0,0
ENSMUSG00000110299,0,0,0,0,0,0
ENSMUSG00000056772,0,0,0,0,0,0
ENSMUSG00000109778,0,0,0,0,0,0
ENSMUSG00000099078,0,0,0,0,0,0
ENSMUSG00000031665,0,0,0,0,0,0
ENSMUSG00000094790,0,0,0,0,0,0
ENSMUSG00000069962,0,0,0,0,0,0
ENSMUSG00000119458,0,0,0,0,0,0
ENSMUSG00000088883,0,0,0,0,0,0
ENSMUSG00000043668,61,84,74,85,91,79
ENSMUSG00000109672,0,0,0,0,2,0
ENSMUSG00000109726,0,0,0,0,0,0
ENSMUSG00000109870,0,0,2,2,4,0
ENSMUSG00000110212,0,2,0,0,2,2
ENSMUSG00002075128,0,0,0,0,0,0
ENSMUSG00000110332,0,0,0,0,0,0
ENSMUSG00000079033,661,852,610,659,1262,661
ENSMUSG00000031543,0,0,0,0,0,2
ENSMUSG00002075072,0,0,0,0,0,0
ENSMUSG00000083285,0,0,0,0,0,0
ENSMUSG00000086741,0,0,0,0,0,0
ENSMUSG00000070084,0,0,0,0,0,0
ENSMUSG00000106471,0,0,0,0,0,0
ENSMUSG00000063672,0,0,0,0,0,0
ENSMUSG00000031545,0,0,0,0,0,0
ENSMUSG00000103925,0,0,0,0,0,0
ENSMUSG00000031546,0,0,0,0,0,0
ENSMUSG00000002342,2947,3482,3810,3421,3601,4685
ENSMUSG00000015341,0,0,0,0,0,0
ENSMUSG00000110256,0,0,0,0,0,0
ENSMUSG00000077399,0,0,0,0,0,0
ENSMUSG00000031548,0,0,0,0,0,0
ENSMUSG00000002346,171,234,158,176,195,147
ENSMUSG00000002343,3179,3191,3527,3639,3328,4212
ENSMUSG00000037492,66,38,37,63,52,47
ENSMUSG00000109413,0,0,0,0,0,0
ENSMUSG00000109158,0,0,0,0,0,0
ENSMUSG00000053979,1,5,2,0,4,5
ENSMUSG00000109419,574,538,539,643,644,616
ENSMUSG00000109299,0,0,0,2,1,0
ENSMUSG00000109141,0,0,0,0,0,0
ENSMUSG00000097654,0,1,0,0,1,0
ENSMUSG00000056313,3,0,0,0,0,0
ENSMUSG00000108820,19,12,23,25,18,18
ENSMUSG00000109237,976,986,962,1132,1077,1037
ENSMUSG00000036054,25,57,59,29,50,44
ENSMUSG00000031549,1607,1886,1875,2205,2243,2246
ENSMUSG00000108612,0,0,0,0,0,0
ENSMUSG00000090795,4,3,8,1,6,5
ENSMUSG00002076432,0,3,0,1,0,1
ENSMUSG00000108971,818,891,995,1185,889,1216
ENSMUSG00000031551,5,13,6,9,5,13
ENSMUSG00000005534,403,456,489,604,594,622
ENSMUSG00000056608,4,0,5,2,10,6
ENSMUSG00000109369,190,230,183,225,222,257
ENSMUSG00000086065,0,0,0,0,0,0
ENSMUSG00000110166,0,0,0,0,0,0
ENSMUSG00000109812,0,0,0,0,0,0
ENSMUSG00000109863,0,0,0,5,3,0
ENSMUSG00000074171,6,0,0,0,0,0
ENSMUSG00000110377,0,0,0,0,0,0
ENSMUSG00000089179,0,0,0,0,0,0
ENSMUSG00000031552,521,516,537,687,659,573
ENSMUSG00000031666,0,0,0,0,0,0
ENSMUSG00000004568,825,960,992,910,1029,995
ENSMUSG00000069633,786,1033,1059,1005,1059,1142
ENSMUSG00000108955,0,0,0,0,3,1
ENSMUSG00000031553,385,401,418,427,516,464
ENSMUSG00000089302,0,2,0,4,1,5
ENSMUSG00000110225,5,2,2,1,0,3
ENSMUSG00000040340,112,130,147,199,159,172
ENSMUSG00000031667,0,0,0,0,0,0
ENSMUSG00000109727,0,0,0,0,0,0
ENSMUSG00000110189,0,0,0,0,0,0
ENSMUSG00000109755,0,0,0,0,0,0
ENSMUSG00000110106,0,0,0,0,0,0
ENSMUSG00002076895,0,0,0,0,0,0
ENSMUSG00000110089,0,0,0,0,0,0
ENSMUSG00000033282,0,0,0,0,0,0
ENSMUSG00000109828,0,0,0,0,0,0
ENSMUSG00000109956,0,0,0,0,0,0
ENSMUSG00000031554,2,4,0,2,0,2
ENSMUSG00000055932,0,0,0,0,0,0
ENSMUSG00000110233,0,0,0,0,0,0
ENSMUSG00000110138,0,0,0,0,0,0
ENSMUSG00000110079,0,0,0,0,0,0
ENSMUSG00000109642,0,0,0,0,0,0
ENSMUSG00000109709,0,0,0,0,0,0
ENSMUSG00000110068,0,0,2,0,0,0
ENSMUSG00000110325,38,32,26,31,24,36
ENSMUSG00000110302,0,0,0,0,0,0
ENSMUSG00000110371,0,0,0,0,0,0
ENSMUSG00000110073,0,0,0,0,0,0
ENSMUSG00000110216,0,0,0,0,0,0
ENSMUSG00000110304,0,0,0,0,0,0
ENSMUSG00000031734,0,0,0,0,0,0
ENSMUSG00000099664,0,0,0,0,0,0
ENSMUSG00000099812,0,0,0,0,0,0
ENSMUSG00000109696,3,0,5,1,1,2
ENSMUSG00000110274,0,0,0,0,0,0
ENSMUSG00000101613,0,0,0,0,0,0
ENSMUSG00000065636,0,0,0,0,0,0
ENSMUSG00000110380,100,109,116,114,125,116
ENSMUSG00000110198,0,1,2,0,1,0
ENSMUSG00000110134,0,0,0,0,0,0
ENSMUSG00000095651,0,0,0,0,0,0
ENSMUSG00000037437,1,1,1,5,3,1
ENSMUSG00002076653,0,0,0,0,2,0
ENSMUSG00000031737,0,0,0,0,0,0
ENSMUSG00000110290,0,0,0,0,0,0
ENSMUSG00000031738,0,0,0,0,0,0
ENSMUSG00000110023,0,0,0,0,0,0
ENSMUSG00000078967,0,0,0,0,0,0
ENSMUSG00000031740,0,0,0,0,0,0
ENSMUSG00000031555,4,4,24,3,14,15
ENSMUSG00000031556,0,0,0,0,0,0
ENSMUSG00000033192,0,6,0,2,0,0
ENSMUSG00000078144,0,0,0,0,0,0
ENSMUSG00002076561,0,0,0,0,0,0
ENSMUSG00000037406,3,11,8,6,4,1
ENSMUSG00000086289,0,1,0,0,0,0
ENSMUSG00000055368,0,3,4,1,7,4
ENSMUSG00000109651,0,0,0,0,0,0
ENSMUSG00000071047,0,0,0,2,2,0
ENSMUSG00000078964,3,0,0,0,1,0
ENSMUSG00000031557,1330,1405,1575,1630,1462,1754
ENSMUSG00000057400,2,1,0,3,1,10
ENSMUSG00000110714,0,0,1,0,0,0
ENSMUSG00000056973,34,44,33,33,28,41
ENSMUSG00000110496,0,1,2,0,0,0
ENSMUSG00000061959,364,428,452,504,434,459
ENSMUSG00000110659,8,10,5,16,9,6
ENSMUSG00000031725,622,759,729,973,665,966
ENSMUSG00000057074,696,757,822,912,807,938
ENSMUSG00000065954,463,527,497,643,676,632
ENSMUSG00000099142,0,0,0,0,0,0
ENSMUSG00000110140,409,374,428,407,433,479
ENSMUSG00000074156,59,92,69,65,97,84
ENSMUSG00000110172,0,0,0,0,0,0
ENSMUSG00000110718,0,0,0,0,0,0
ENSMUSG00000110110,0,0,0,0,0,1
ENSMUSG00000110687,0,0,0,0,0,0
ENSMUSG00000110670,0,0,1,2,0,0
ENSMUSG00000110695,0,0,0,0,0,0
ENSMUSG00000118579,1,0,0,0,0,0
ENSMUSG00000058019,1,7,0,0,2,1
ENSMUSG00000110534,623,711,841,869,687,967
ENSMUSG00000110559,1,2,0,0,2,1
ENSMUSG00000110713,21,30,23,44,42,33
ENSMUSG00000110672,494,571,569,678,606,757
ENSMUSG00000031748,149,113,164,176,141,175
ENSMUSG00002075108,0,0,0,0,0,0
ENSMUSG00000031751,0,0,0,0,0,0
ENSMUSG00000031754,2,3,0,0,2,0
ENSMUSG00000033009,3,7,8,0,7,6
ENSMUSG00000110499,0,0,0,0,0,0
ENSMUSG00000031755,287,374,468,436,228,507
ENSMUSG00000031757,161,156,188,166,191,197
ENSMUSG00000031760,0,0,0,0,0,0
ENSMUSG00000110588,0,0,0,0,0,0
ENSMUSG00000031762,0,0,0,0,0,0
ENSMUSG00000031765,0,0,6,0,0,0
ENSMUSG00000110524,0,0,0,0,0,0
ENSMUSG00000032939,36,26,19,21,31,47
ENSMUSG00000110679,0,0,0,0,0,0
ENSMUSG00000110442,70,98,67,89,104,56
ENSMUSG00000110710,0,0,0,0,0,0
ENSMUSG00000065512,0,0,0,0,0,0
ENSMUSG00000031766,124,175,133,160,201,195
ENSMUSG00000090105,0,2,1,0,2,0
ENSMUSG00000031770,12,16,21,16,12,3
ENSMUSG00000094257,0,0,0,0,0,0
ENSMUSG00000074151,6,0,10,2,0,2
ENSMUSG00000065987,0,0,0,0,0,0
ENSMUSG00000098511,0,0,0,0,0,0
ENSMUSG00000040165,11,8,7,9,3,16
ENSMUSG00000097657,0,0,0,0,0,0
ENSMUSG00000109267,0,0,0,0,0,0
ENSMUSG00000109377,0,0,0,0,0,0
ENSMUSG00000109512,0,0,0,0,0,0
ENSMUSG00000109255,2,0,0,1,0,0
ENSMUSG00000074482,0,0,0,0,0,0
ENSMUSG00000051906,0,0,0,0,0,0
ENSMUSG00002076728,0,0,0,0,0,0
ENSMUSG00000079168,113,167,154,129,200,165
ENSMUSG00000086805,0,0,0,0,1,0
ENSMUSG00000034361,0,0,0,2,0,0
ENSMUSG00000011832,1004,1067,1025,1161,1047,1186
ENSMUSG00000064125,2006,2125,2158,2461,2596,2613
ENSMUSG00000031774,153,222,242,208,209,259
ENSMUSG00000046589,175,176,149,234,183,219
ENSMUSG00000050079,409,522,496,521,525,560
ENSMUSG00000110504,654,646,674,774,773,889
ENSMUSG00000031776,0,1,0,0,0,0
ENSMUSG00000031775,186,202,205,277,293,243
ENSMUSG00000110702,0,1,0,0,1,0
ENSMUSG00002075278,80,103,113,103,107,108
ENSMUSG00000031779,246,239,289,302,270,322
ENSMUSG00000110708,78,101,121,98,84,97
ENSMUSG00000031778,0,0,0,0,0,0
ENSMUSG00000031780,0,0,0,0,0,0
ENSMUSG00000031781,0,0,0,0,0,0
ENSMUSG00000090188,0,0,0,0,0,0
ENSMUSG00000031782,9,11,14,13,17,8
ENSMUSG00000031783,2,6,10,7,2,9
ENSMUSG00000037300,153,161,221,196,244,252
ENSMUSG00000031982,75,135,108,116,155,105
ENSMUSG00000043068,0,6,2,6,1,4
ENSMUSG00000110666,379,473,390,454,507,395
ENSMUSG00000110550,0,0,0,0,0,0
ENSMUSG00000002948,232,237,313,311,235,301
ENSMUSG00000040631,0,0,0,0,0,0
ENSMUSG00000109061,0,0,0,0,0,0
ENSMUSG00000036913,17,7,14,10,11,8
ENSMUSG00000090118,0,0,0,0,0,0
ENSMUSG00000089736,30,22,48,24,16,33
ENSMUSG00000063605,149,209,208,255,190,240
ENSMUSG00000031984,4,0,0,4,2,1
ENSMUSG00000011837,247,270,380,414,317,406
ENSMUSG00000048644,6,0,3,3,0,3
ENSMUSG00000061577,21,31,16,18,82,37
ENSMUSG00000070111,0,0,0,0,0,0
ENSMUSG00000002949,3,9,6,22,13,7
ENSMUSG00000031985,19,9,14,12,16,15
ENSMUSG00000074030,2,4,0,0,2,8
ENSMUSG00000031986,2,5,4,0,4,0
ENSMUSG00000110706,0,0,1,0,0,0
ENSMUSG00002076834,77,87,68,109,76,126
ENSMUSG00000031987,2,2,0,0,0,0
ENSMUSG00000056820,5,6,19,6,12,17
ENSMUSG00000110683,5,4,1,0,4,0
ENSMUSG00000040028,130,161,172,175,165,219
ENSMUSG00000023235,7,0,0,2,0,0
ENSMUSG00000108818,0,0,0,0,0,0
ENSMUSG00000109356,0,0,0,0,0,0
ENSMUSG00000109241,0,0,0,0,0,0
ENSMUSG00000109397,0,0,0,0,0,0
ENSMUSG00000108860,0,0,0,0,0,0
ENSMUSG00000043051,0,0,0,0,0,0
ENSMUSG00000031785,3211,3418,3869,4253,4334,4565
ENSMUSG00002075305,0,0,0,0,0,0
ENSMUSG00000086694,0,0,0,0,0,2
ENSMUSG00000008206,2,0,2,0,2,4
ENSMUSG00000109682,0,0,0,0,0,1
ENSMUSG00000102201,0,0,0,0,0,0
ENSMUSG00000108829,0,0,0,0,0,0
ENSMUSG00000109996,3,0,0,0,0,1
ENSMUSG00000110383,0,0,0,0,0,7
ENSMUSG00000109961,1,3,0,1,1,2
ENSMUSG00000058748,14,14,13,11,2,9
ENSMUSG00000110222,20,15,6,14,23,13
ENSMUSG00000109489,0,0,0,6,0,1
ENSMUSG00000110351,0,0,3,2,1,0
ENSMUSG00000110338,182,179,206,208,178,212
ENSMUSG00000109448,0,0,0,0,0,0
ENSMUSG00000109680,0,0,0,0,0,0
ENSMUSG00000048484,0,0,0,0,0,0
ENSMUSG00000109689,0,0,0,0,0,0
ENSMUSG00000109055,0,0,0,0,0,0
ENSMUSG00000110297,7,2,2,0,5,1
ENSMUSG00000108962,0,0,0,0,0,0
ENSMUSG00000100335,2,0,0,0,0,0
ENSMUSG00000110345,0,0,0,0,0,0
ENSMUSG00000060470,2639,2946,3086,3524,3546,3824
ENSMUSG00000085795,0,0,2,1,0,2
ENSMUSG00000110426,443,463,510,670,589,665
ENSMUSG00000109954,0,0,0,0,0,0
ENSMUSG00000109621,0,0,0,0,0,0
ENSMUSG00000109603,0,0,0,0,0,0
ENSMUSG00000110081,0,0,0,0,0,0
ENSMUSG00000022322,0,0,0,0,0,0
ENSMUSG00000109462,0,0,0,0,0,0
ENSMUSG00000109034,0,0,0,0,0,0
ENSMUSG00000095600,0,0,0,0,0,0
ENSMUSG00000109063,0,0,0,0,0,0
ENSMUSG00000062152,0,0,0,0,0,0
ENSMUSG00000031786,681,674,822,825,775,856
ENSMUSG00000119639,0,0,0,0,0,0
ENSMUSG00000109295,0,0,0,0,0,0
ENSMUSG00000023073,0,0,0,0,0,0
ENSMUSG00000109181,0,0,0,0,0,0
ENSMUSG00002075572,0,0,0,0,0,0
ENSMUSG00000109313,0,0,0,0,0,0
ENSMUSG00000109266,0,0,0,0,0,0
ENSMUSG00000043192,0,0,0,0,0,0
ENSMUSG00002076909,0,0,0,0,0,0
ENSMUSG00000109069,0,0,0,0,0,0
ENSMUSG00000109518,0,0,0,0,0,0
ENSMUSG00000109534,0,0,0,0,0,0
