"","control_cells_1","control_cells_2","control_cells_3","LPS_cells_1","LPS_cells_2","LPS_cells_3"
"X4931428F04Rik",120.14036818218,146.984049821787,108.598645273522,180.558071259656,223.148596460087,196.060522318083
"Msh3",295.545305728163,225.509775069043,240.003006054483,323.029674362978,248.307506845293,316.93278607729
"Adamts13",4.8056147272872,9.06066060545262,13.0318374328226,25.3909787708891,33.9098357365819,45.6840052003301
"Tmem208",1250.66123277649,1477.89441875605,1179.38128767044,1629.95977609791,1690.02245848449,1907.30721711378
"E2f4",2675.52599941715,2785.64976614304,2714.96613183804,3231.00204859564,3615.2260357872,3704.2114216601
"Surf4",11776.1588892173,11632.8814773339,11943.6790071819,19486.1655967257,20369.9664866654,20696.7578559662
"Surf2",701.619750183931,596.9968598926,697.203302656009,665.80788776998,748.204117542646,654.804074538064
"Dnajb9",182.613359636913,187.253652512687,195.477561492339,186.20051098652,197.989686074882,237.937527085052
"Naf1",103.320716636675,93.6268262563437,133.576333686432,122.723064059297,113.762029567888,128.486264625928
"Yes1",134.557212364042,144.970569687242,96.6527942934342,138.945078274032,122.512954919264,108.499512350784
"Ppp1cb",1772.07043068715,2043.6823365632,1752.78213471464,2081.35495424705,1509.53462311236,1992.01297675606
"Gorasp2",5527.6583400621,5074.97667912074,5260.51837704939,5003.43342779686,5099.60174851435,5290.77885226322
"Tsen15",499.783931637868,539.612676058067,520.187510860168,583.992511730449,693.510834096546,585.326316629229
"Efr3a",2890.57725846325,2494.70188670129,2615.0553781864,2563.78355089394,2106.78527834377,2174.74899755738
"Trappc2l",2947.04323150887,2785.64976614304,2716.05211829078,2769.02729595863,3065.01160431944,2925.6798330378
"Acsf3",446.922169637709,556.7272572017,457.200296601526,452.805788080855,606.001580582786,506.331057636991
"Ddx19a",819.357311002467,878.884078728904,823.177731173294,933.823774796032,917.753296225556,987.916612457137
"Galns",3709.93456946572,3797.42353375192,3592.44318564809,1899.38627305567,2170.22948714124,2007.2409784895
"C8g",177.807744909626,156.04471042724,197.649534397809,132.59733358131,109.3865668922,122.775763975887
"Rabl6",3749.58089096583,3705.81018763012,3575.06740240433,3467.98451712393,3753.05311007137,3688.03166981831
"Edf1",4773.17682787801,4441.73717680633,4452.54445621439,3834.03779440425,4640.17816756711,4460.85275779056
"Fbxw5",3108.03132487299,3023.24042201936,2959.31308370346,2750.68936684632,2978.5962164746,3051.31084733871
"Slc25a13",3099.62149910024,3353.45116408474,3174.33840134504,2980.61878571603,2812.32863479845,2904.74133065432
"Ube2i",2852.13234064495,2901.42487387938,2658.49483629581,3195.03149533688,3042.04042527207,3006.57859224672
"Tsr3",865.010650911695,945.32892316889,792.770110496708,720.116370141048,859.77841577269,906.066103139879
"Unkl",105.723524000318,143.963829619969,106.426672368051,67.0039717565128,44.8484924258019,73.2847583421961
"Lrrk1",946.706101275578,946.335663236162,844.897460227998,952.867008874198,1129.96323599642,917.487104439962
"Aldh1a3",3.6042110454654,5.03370033636257,4.34394581094086,15.5167092488767,41.5668954190359,5.71050065004126
"Actn1",1012.78330377578,905.059320477989,847.069433133469,866.819803039519,962.601788651358,854.671597289508
"Sirt2",4726.32208428696,4590.73470676266,4906.48679345771,2889.63444512035,3290.34793211737,3391.08563601617
"Hnrnpl",5174.44565760649,5370.95825889886,5150.83374532313,5385.00341432606,5987.82067167901,6124.51194716925
"Nolc1",4297.42096987658,4566.57294514812,4210.36947725443,7249.12443908883,8001.62736816441,7424.60259516197
"Cnksr3",2003.94134127876,1485.94833929423,2060.1163008387,576.939462071868,746.016386204802,637.67257258794
"Mtmr1",1564.22759373198,1535.27860259058,1628.97967910282,1555.90275468281,1278.72896696981,1250.59964235904
"Hmgb3",307.559342546381,319.136601325387,309.506139029537,773.719547546259,751.485714549412,762.351836780508
"Abca1",12620.745677538,10846.6174847941,13145.8660103598,16561.2659033124,16325.9451086608,13978.3538411927
"Nipsnap3b",1167.76437873079,1230.23636220701,1037.11706236213,1323.15211594966,1279.82283263874,1267.73114430916
"Lage3",456.533399092284,347.325323209017,331.225868084241,414.719319924522,509.741401717651,445.419050703218
"Ubl4a",1668.74971405048,1612.79758777057,1683.27900173958,1343.60595995955,1569.69723490307,1576.09817941139
"Gdi1",5874.8640041086,5478.67944609702,6482.2531363765,4947.00903052822,5123.66679323064,5235.57734597949
"Sash1",114.133349773071,117.788587870884,84.7069433133469,79.6994611419574,68.9135371420858,82.8022594255982
"Gadd45b",802.537659456962,838.614476038003,696.117316203274,1697.66905282028,1800.50289104561,1854.00921104673
"Slamf6",50.4589546365156,34.2291622872654,29.3216342238508,206.654354996403,183.769432378896,172.266769609578
"Zdhhc12",2205.77715982482,2329.5965156686,2013.41888337109,2462.92494077624,2765.29241103481,2545.93153981006
"Endog",188.620378046022,165.105371032692,159.640008552077,131.186723649594,223.148596460087,195.108772209743
"Cybb",21837.9147244748,20796.2295696483,21404.7929834111,105349.286835316,85265.7350268008,85784.0925150281
"Golga7",2639.48388896249,2928.60685569574,3124.38302451922,3342.4402332012,2581.52297865591,2898.07907989594
"Xk",259.503195273509,265.779377759943,249.7768841291,214.412709620841,103.91723854759,128.486264625928
"Cd48",1979.91326764232,2325.56955539951,2082.92201634614,3259.91955219581,2809.04703779169,2931.39033368785
"Clpx",2906.19550632693,2989.01125973209,2938.67934110149,1665.93032935667,1426.40083227428,1396.21740893509
"Trabd",2232.2080408249,2570.20739174673,2214.32637712711,1960.74780508532,2345.24799416876,2276.58625914978
"Dennd6b",51.6603583183374,117.788587870884,72.7610923332595,67.7092767223709,65.6319401353198,63.767257258794
"Cd83",4224.13534528545,4202.13304079547,4192.99369401067,1141.88873972415,1031.51532579344,1307.70464885945
"Atf6b",3863.71424073891,4006.8254677446,4363.4935670901,3243.69753798108,3977.29557220038,4001.15745546224
"Notch4",9.61122945457439,16.1078410763602,1.08598645273522,0.70530496585803,6.56319401353198,2.85525032502063
"Ppt2",693.209924411178,498.336333299894,615.754318700868,461.269447671152,519.586192737949,604.361318796033
"Rnf5",1605.07531891392,1628.90542884693,1512.77912866016,1309.0460166325,1338.89157876052,1490.44066966077
"Cacfd1",926.282238684607,860.762757517999,831.865622795175,670.745022530986,655.225535684276,698.584579521714
"Hivep2",371.233737682936,223.496294934498,376.83729909912,312.450099875107,358.787939406415,285.525032502063
"Arnt",4302.22658460386,4318.91488859908,4494.89792787106,3096.99410508261,2736.85190364284,2946.61833542129
"Mocs2",1281.89772850386,1013.78724774342,1279.29204132208,1186.32295257321,1314.82653404424,1301.04239810107
"Nat9",1695.18059505056,1719.51203490145,1822.28526768969,799.815831283006,762.424371238632,761.400086672168
"Lpl",12499.403905674,10494.2584612487,11237.787812904,8294.38639849043,7308.11653406786,7640.6498697552
"Atp6v0e",10231.1537543944,9405.97244852709,9015.85953060776,8309.19780277345,9721.18419970979,9371.88331682604
"Zfp318",448.123573319531,369.473604689012,471.318120487084,266.605277094335,158.61052199369,156.087017767794
"Srf",782.113796865991,797.33813327983,827.521676984235,1091.81208714823,1089.49020624631,1027.89011700743
"Gata3",210.245644318815,194.300832983595,219.369263452514,282.82729130907,311.751715642769,345.485289327496
"Lama5",135.758616045863,67.4515845072584,99.9107536516399,93.805560459118,91.8847161894478,66.6225075838147
"Hspa8",43232.5114903574,46800.3255072973,41708.3957037487,67517.4337716575,73586.5312797206,70436.1702679339
"Serac1",346.004260364678,260.745677423581,425.706689472205,330.788028987416,282.217342581875,258.876029468537
"Pdzd11",915.469605548211,785.25725247256,821.005758267823,1194.7866121635,1472.34319036901,1440.94966402708
"Psma2",3553.75209082888,3334.32310280656,3051.62193218596,4836.27615088851,4971.61946525048,5046.17907441979
"Mrpl32",362.823911910183,440.952149465361,434.394581094086,648.17526362353,597.250655231411,615.782320096116
"Setdb1",4823.63578251452,5007.52509461348,5204.04708150716,5244.64772612031,5590.74743386033,5607.71163834051
"Anxa9",239.079332682538,211.415414127228,145.522184666519,251.088567845459,310.657849973847,278.862781743681
"Arnt2",528.617620001592,382.561225563555,430.050635283146,1799.23296790383,1933.95450265409,1985.35072599768
"Prune1",2238.21505923401,2034.62167595775,2153.51113577393,887.97895201526,829.150177042874,891.789851514776
"Cers2",10997.6493033967,11061.0531191231,10879.4122835014,12381.6286756377,13229.2113999426,12959.0294751603
"Capza2",6713.44377402021,7404.57319478933,6644.06511783405,8372.67524970067,7014.96053479677,7557.8476103296
"Plekho1",6278.53564120072,5985.06969993509,5988.12930038198,3391.81158081127,3605.3812447669,3089.38085167232
"Vps45",3893.74933278445,3701.78322736103,3798.78061166779,3927.84335486337,4712.37330171596,4714.01828660906
"Prpf3",2238.21505923401,2256.1044907577,2132.87739317196,3337.5030984402,3562.72048367895,3512.90964988371
"Anp32e",4329.85886928576,4875.64214580078,3998.60211897107,6832.99450923259,5730.76223948234,6222.54220832829
"Aph1a",3176.51133473684,3721.91802870648,3279.67908726035,2842.37901240786,2872.49124658916,3278.77912323202
"Tab2",341.198645637391,394.642106370825,438.738526905027,369.579802109608,297.531461946783,347.388789544176
"Ppil4",759.287126911377,907.072800612534,774.308340800209,940.876824454612,858.684550103768,780.435088838972
"Cnih1",958.720138093796,893.985179737992,1066.43869658598,1761.1464997475,1632.04757803162,1669.36969002873
"Eps8",3040.75271869097,2596.38263349581,2713.8801453853,1773.13668416709,1477.81251871362,1519.94492301931
"Med22",1833.34201846007,1606.75714736693,1440.0180363269,1316.09906629108,1556.570846876,1638.91368656184
"Surf1",2021.96239650609,1888.64436620323,1901.56227873936,1610.91654201974,1690.02245848449,1798.807704763
"Med28",2515.73930973485,2318.5223749286,2085.09398925161,3008.1256793845,3423.79954372585,3516.71665031707
"Qdpr",1113.70121304881,1097.34667332704,1040.37502172034,1216.6510661051,1332.32838474699,1334.35365189297
"Tnr",7.20842209093079,2.01348013454503,10.8598645273522,3.52652482929015,10.93865668922,4.75875054170105
"Sqstm1",59111.4639529962,57255.3211059224,64721.5346236607,80739.785966598,93984.938273778,96074.4146864025
"Nfe2l2",9155.89745916393,9448.25553135254,9061.47096162264,13127.8413295155,11608.1024786002,12489.8166717486
"Rxra",2125.28311314276,2244.02360995043,2305.54923915686,1914.90298230455,1745.80960759951,1710.29494468736
"Cd5l",48.056147272872,37.249382489083,39.0955122984678,9.16896455615439,1.093865668922,9.5175010834021
"Prpsap1",4381.5192276041,3919.23908189189,4273.35669151308,2777.49095554892,2990.62873883274,3137.92010719767
"Ncapg",359.219700864718,477.194791887171,367.063421024503,868.935717937093,830.244042711796,821.360343497601
"Lcorl",355.615489819253,385.581445765373,465.888188223408,287.059121104218,193.614223399194,258.876029468537
"Lta4h",2595.03195273509,2942.70121663756,2645.46299886299,2098.9875783935,2110.06687535053,2332.73951554185
"Amdhd1",27.6322846819014,26.1752417490853,20.6337426019691,46.55012774663,17.501850702752,43.7805049836496
"Dstn",1458.50406973166,1395.3417332397,1344.4512284862,3834.74309937011,3310.03751415796,3626.1679127762
"H2afy",3135.6636095549,3557.81939774106,3246.01350722556,3132.96465834137,3349.41667823916,3392.03738612451
"Gtf2ird2",446.922169637709,315.109641056297,415.932811397588,220.055149347705,330.347432014443,278.862781743681
"Bola1",1420.05915191337,1505.07640057241,1180.46727412318,1381.69242811588,1621.1089213424,1482.82666879405
"Castor2",784.516604229635,758.075270656202,761.276503367386,737.748994287499,904.626908198492,795.663090572415
"Fcgr1",1295.1131690039,1165.80499790157,990.419644894517,1518.52159149234,2006.14963680294,1900.6449663554
"Ncf1",4262.58026310374,4133.67471622094,4151.72620880673,6956.42287825775,8068.35317396865,7984.23165886602
"Wnt11",90.1052761366349,77.5189851799835,65.159187164113,4.93713476100621,1.093865668922,0
"Adss",1892.21079886933,2027.57449548684,1877.67057677919,1988.25469875379,1796.12742836992,1654.14168829528
"Cacna1d",188.620378046022,253.698496952673,178.101778248575,122.723064059297,54.6932834460999,105.644262025763
"Actr8",1786.48727486902,1472.86071841969,1552.96062741136,1419.07359130636,1590.48068261258,1725.5229464208
"Lrrc27",726.849227502188,722.839368301664,852.499365397145,1007.17549124527,1219.66022084803,986.964862348797
"Fnta",2126.48451682458,2143.34960322318,2101.38378604264,2396.62627398559,2285.08538237805,2251.84075633294
"Mtrex",3598.20402705629,3969.57608525552,3804.21054393146,4904.69073257674,4418.12343677595,4308.57274045613
"Lbp",26.4308810000796,3.02022020181754,9.77387807461695,253.909787708891,269.090954554811,275.055781310321
"Celsr1",368.830930319292,492.295892896259,355.117570044416,300.459915455521,306.282387298159,272.2005309853
"Fli1",934.69206445736,1078.21861204886,900.282769317494,1006.47018627941,879.467997813286,964.122859748632
"Diexf",259.503195273509,216.44911446359,193.305588586868,227.813503972144,232.993387480385,258.876029468537
"Hsd11b1",60.0701840910899,76.512245112711,65.159187164113,1103.09696660196,1122.30617631397,1085.94687361618
"Syt14",51.6603583183374,37.249382489083,91.2228620297581,93.805560459118,65.6319401353198,75.1882585588766
"H2.M3",2110.8662689609,1946.02855003777,1872.24064451551,1940.29396107544,2130.85032306005,2149.05174463219
"Lonrf3",1229.0359665037,968.483944716158,1282.55000068029,711.652710550752,906.814639536336,773.77283808059
"Atp5e",3673.89245901106,3176.26491224478,3103.74928191725,4109.81203605474,4507.82042162755,4576.96627100807
"Nelfcd",2858.13935905406,2881.29007253393,2701.93429440522,1600.33696753187,1720.6506972143,1629.39618547844
"Tubb1",7.20842209093079,19.1280612781777,14.1178238855578,36.6758582246176,35.0037014055039,46.6357553086703
"Ctsz",131983.805677579,126394.201965929,127103.85442813,146591.289408899,169346.813534159,161522.462636525
"Prelid3b",2021.96239650609,2097.03956012865,1976.49534397809,3715.5465601401,3877.75379632848,3761.31642816051
"H2.M2",20.4238625909706,16.1078410763602,15.203810338293,5954.88982673935,5816.08376165826,6272.03321396198
"Ube2a",2365.56384950712,2117.17436147409,2264.28175395293,2205.48862823806,2320.08908378356,2086.23623748174
"Slc25a5",21523.1469598375,21545.2441796991,19015.6227873936,30512.1981279842,33293.9893649788,31309.7233140679
"Ppdpf",1422.46195927701,1340.97776960699,1270.6041497002,1352.06961954984,1692.21018982233,1550.4009264862
"Pls3",1733.62551286886,1732.59965577599,1501.9192641328,2161.054415389,2053.18586056659,2041.50398238975
"Nkap",555.048501001671,537.599195923522,465.888188223408,564.243972686424,519.586192737949,498.71705677027
"Ndufa1",5718.68152547176,4733.69179631536,4630.64623446296,4247.34650439706,4508.91428729647,4406.60300161517
"E2f3",248.690562137112,201.348013454503,236.745046696277,363.937362382743,355.506342399649,342.630039002475
"Cr1l",708.828172274861,805.39205381801,681.999492317716,938.760909557038,816.02378901581,910.824853681581
"Ppfibp1",3121.24676537303,3295.06024018294,3463.2107977726,4388.40749756866,3911.66363206506,3743.23317610204
"Plgrkt",1685.56936559598,1477.89441875605,1480.1995350781,1652.52953500536,1637.51690637623,1538.97992518612
"Cd274",587.48640041086,637.266462583501,714.579085899772,1495.24652761902,1480.00025005146,1503.76517117753
"Pdcd1lg2",34.8407067728322,19.1280612781777,19.5477561492339,24.685673805031,26.2527760541279,47.5875054170105
"Gtf3a",488.971298501472,465.113911079901,384.439204268267,498.650610861627,688.041505751936,619.589320529476
"Mtif3",549.041482592562,487.262192559896,488.693903730847,409.782185163515,498.802745028431,572.953565220806
"Lnx2",2668.31757732622,2276.23929210315,2638.94708014657,850.597788824784,849.933624752392,966.026359965313
"Dyrk3",496.179720592403,576.86205854715,524.531456671109,730.695944628919,723.04520715744,687.163578221631
"Mapkapk2",13692.397761723,13553.7415256898,13468.4039868221,45899.131263143,46394.1246159887,43066.6924023945
